<<<<<<< HEAD
SubjectID,Species,Sex,Age_years,Weight_kg,SurgicalProcedure,SurgeryDuration_min,SurgeryComplexity,VetType,ExperienceYears,OperativeCare,Premed,Premed_Total_mg,InductionAgent,Induction_Total_mg,MaintenanceAgent,Maintenance_Rate_mgkg_hr,Intraop_Analgesia,Intraop_Analgesia_Total_mg,Postop_Antibiotic,Postop_Antibiotic_Total_mg,Postop_Antibiotic_Duration_days,Postop_Analgesia,Postop_Analgesia_Total_mg,Postop_Analgesia_Duration_hr,ReversalAgent,RareAdverseEventEver,FirstRareAdverseEventType
3229,Rhesus,Female,9.0,7.324176251091857,Abdominal,147.87841805067615,4.0,DACLAM,15.0,4.1930891636012255,False,
3230,Rhesus,Female,11.0,9.086914606859336,Orthopedic,135.64043554277706,4.0,Resident,3.0,2.368835883179607,False,
3231,Cynomolgus,Male,14.0,8.317671108524179,Cardiothoracic,159.8761109123216,4.0,DACLAM,19.0,4.680590133283002,False,
3232,Cynomolgus,Male,10.0,6.1225691841408825,Cardiothoracic,154.69969974447267,4.0,DACLAM,13.0,4.109316879997334,False,
3233,Rhesus,Female,23.0,10.343446324735178,Orthopedic,88.72063194421297,3.0,DACLAM,11.0,5.0,False,
3234,Rhesus,Female,18.0,8.116151944037908,Cardiothoracic,147.01388793176955,4.0,DACLAM,16.0,5.0,True,Severe Infection
3235,Rhesus,Male,22.0,10.831976633942665,Orthopedic,180.46053398846337,5.0,Resident,3.0,2.3629674477972977,False,
3236,Rhesus,Female,13.0,8.344772619910705,Orthopedic,167.08753524175125,3.0,DACLAM,7.0,4.897152694793948,False,
3237,Rhesus,Female,14.0,10.93066085878779,Cardiothoracic,201.43868812955358,4.0,Resident,4.0,3.6904878649683575,True,Severe Infection
3238,Marmoset,Female,5.0,0.7330320421572406,Abdominal,95.39407788719677,4.0,DACLAM,14.0,4.058789609504357,False,
3239,Cynomolgus,Female,8.0,6.234183907949148,Abdominal,148.23436004156906,4.0,DACLAM,18.0,4.901429631502028,False,
3240,Cynomolgus,Male,17.0,6.991207505615821,Orthopedic,173.94824579750184,3.0,Resident,3.0,3.3087963199939048,False,
3241,Rhesus,Female,17.0,9.737960024239449,Neurosurgery,182.3071815580272,4.0,Resident,3.0,2.0176121904886024,False,
3242,Rhesus,Female,20.0,8.541071610562177,Cardiothoracic,195.82078313154614,5.0,DACLAM,7.0,3.9799354204763358,False,
3243,Cynomolgus,Male,19.0,8.493028706257393,Neurosurgery,161.9134463130712,5.0,DACLAM,7.0,4.438915933322482,False,
3244,Cynomolgus,Male,4.0,4.228153767385591,Orthopedic,103.39093646696816,5.0,DACLAM,17.0,2.6549408596433937,False,
3245,Cynomolgus,Male,11.0,6.992381278717548,Abdominal,132.43101928974497,5.0,DACLAM,9.0,5.0,False,
3246,Rhesus,Female,21.0,8.644255170891991,Cardiothoracic,99.8591115903903,5.0,DACLAM,17.0,5.0,False,
3247,Cynomolgus,Male,17.0,7.898458134481865,Cardiothoracic,68.37178724116266,5.0,DACLAM,17.0,4.657363322736961,False,
3248,Rhesus,Female,18.0,10.203296657586218,Cardiothoracic,202.5732441073478,5.0,DACLAM,17.0,3.392871551911651,False,
3249,Cynomolgus,Female,4.0,4.783534411173582,Abdominal,171.558373829339,4.0,Resident,2.0,3.0112441044091605,False,
3250,Cynomolgus,Female,12.0,7.8301389262863985,Orthopedic,189.97266214555066,4.0,DACLAM,7.0,4.347627964910586,False,
3251,Cynomolgus,Female,11.0,7.177489791992736,Neurosurgery,159.64493862561093,5.0,DACLAM,9.0,4.54974487358226,False,
3252,Rhesus,Female,17.0,9.39201116258771,Orthopedic,205.72148012407226,3.0,Resident,3.0,2.632474466112802,False,
3253,Cynomolgus,Male,17.0,7.056653249703845,Orthopedic,120.68582285324405,3.0,DACLAM,11.0,4.511217750582554,False,
3254,Rhesus,Female,7.0,7.096626173977484,Cardiothoracic,155.1170233431192,5.0,BoardEligible,6.0,3.9834865247927995,False,
3255,Rhesus,Male,13.0,10.769992835148987,Orthopedic,161.75701584562,4.0,DACLAM,19.0,5.0,False,
3256,Rhesus,Female,17.0,9.080987546513706,Orthopedic,138.2675857804387,4.0,DACLAM,8.0,4.328813956044342,False,
3257,Cynomolgus,Male,9.0,6.3774186524195,Orthopedic,137.6617447399197,5.0,DACLAM,11.0,4.0958584474887,False,
3258,Rhesus,Female,20.0,9.978063602420532,Orthopedic,158.17685327924306,4.0,Resident,3.0,1.8396266092014129,False,
3259,Rhesus,Female,15.0,10.969445277583866,Abdominal,139.17551953441264,5.0,DACLAM,16.0,4.614086712232013,False,
3260,Cynomolgus,Female,10.0,6.8633896934716505,Abdominal,118.20809807909662,3.0,BoardEligible,4.0,3.8075821195878174,True,Cardiac Arrest
3261,Rhesus,Male,6.0,6.779489297810424,Orthopedic,132.34997226346454,4.0,DACLAM,12.0,4.400070199292364,False,
3262,Cynomolgus,Male,16.0,7.630997188785819,Orthopedic,144.83881718275555,3.0,DACLAM,11.0,3.9753827170660134,False,
3263,Rhesus,Female,19.0,8.16274281962075,Cardiothoracic,161.19790758374566,5.0,BoardEligible,6.0,2.9361209030622497,False,
3264,Rhesus,Male,6.0,6.939204662471125,Abdominal,153.17524657385417,4.0,Resident,4.0,2.213309211497883,False,
3265,Cynomolgus,Female,4.0,4.423470743118813,Abdominal,113.33992445410442,5.0,DACLAM,14.0,3.2667757035407003,False,
3266,Rhesus,Male,18.0,8.631754582032599,Orthopedic,209.44826662564344,3.0,BoardEligible,6.0,2.6698530561179217,False,
3267,Rhesus,Female,17.0,11.208099655405366,Abdominal,82.80483932840833,4.0,BoardEligible,3.0,4.477075878629147,False,
3268,Cynomolgus,Male,5.0,5.030267355035032,Abdominal,100.98121782663651,3.0,DACLAM,12.0,5.0,False,
3269,Cynomolgus,Female,14.0,6.079978449822735,Abdominal,111.45101227762642,5.0,DACLAM,10.0,3.895051988535256,False,
3270,Cynomolgus,Female,13.0,7.780663005516406,Abdominal,139.41507036919114,3.0,DACLAM,8.0,3.7954862438353336,False,
3271,Rhesus,Male,16.0,8.909020232920891,Orthopedic,111.39615491560852,4.0,DACLAM,14.0,3.9322636293772284,True,Severe Infection
3272,Rhesus,Male,14.0,12.22816189867004,Neurosurgery,145.2595144725346,5.0,BoardEligible,6.0,3.854310033080598,False,
3273,Cynomolgus,Male,10.0,6.972197675048923,Abdominal,118.29175735827856,3.0,DACLAM,15.0,3.4766601769542635,False,
3274,Cynomolgus,Female,15.0,8.226571784397843,Abdominal,130.20857353754138,3.0,DACLAM,17.0,4.9592206305412425,True,Organ Failure
3275,Cynomolgus,Female,8.0,6.3132060560920245,Abdominal,123.78132767885816,4.0,Resident,3.0,3.2092815249547018,False,
3276,Cynomolgus,Female,17.0,5.855317966153666,Abdominal,130.69566494940256,5.0,BoardEligible,5.0,2.9463137386893323,False,
3277,Cynomolgus,Female,6.0,5.301227843211125,Cardiothoracic,208.1465466314298,5.0,Resident,4.0,1.7600156101505484,False,
3278,Rhesus,Male,5.0,6.953794392412991,Abdominal,108.2326581919824,4.0,DACLAM,14.0,4.865723605949346,False,
3279,Rhesus,Male,12.0,8.442138620555035,Abdominal,99.01663428422728,4.0,DACLAM,16.0,4.632972204254033,False,
3280,Cynomolgus,Male,11.0,6.8774198610196855,Orthopedic,160.14384433796656,5.0,BoardEligible,6.0,3.9637812410112434,False,
3281,Rhesus,Male,10.0,8.556606853550438,Orthopedic,218.91660263251435,5.0,BoardEligible,6.0,3.2058465732362955,False,
3282,Rhesus,Female,8.0,8.245292789408794,Orthopedic,151.53139958383395,3.0,BoardEligible,3.0,3.881336980153967,False,
3283,Cynomolgus,Female,19.0,8.18929545210924,Abdominal,117.3344268407647,3.0,DACLAM,19.0,4.996838866554281,False,
3284,Cynomolgus,Male,12.0,5.5826470507766075,Orthopedic,171.54762465164217,5.0,DACLAM,15.0,4.802146712514921,False,
3285,Rhesus,Female,24.0,10.929387320097277,Orthopedic,127.25353190306961,5.0,Resident,2.0,2.193367773740355,False,
3286,Rhesus,Female,16.0,10.148920020595583,Cardiothoracic,128.22512826520622,5.0,BoardEligible,5.0,3.7198552078528566,False,
3287,Rhesus,Male,19.0,11.221617916007554,Orthopedic,123.78138058960829,3.0,Resident,3.0,3.205231721298636,False,
3288,Cynomolgus,Male,8.0,6.339458222198808,Abdominal,136.58736141754014,4.0,BoardEligible,6.0,1.704880591280273,False,
3289,Marmoset,Male,2.0,0.561037960162901,Abdominal,115.91601740287109,5.0,DACLAM,19.0,4.911449606371131,False,
3290,Rhesus,Female,23.0,9.817696768217573,Abdominal,108.64958287325621,5.0,DACLAM,7.0,5.0,False,
3291,Rhesus,Female,21.0,9.520308465283804,Abdominal,119.25199569872717,3.0,DACLAM,11.0,5.0,False,
3292,Cynomolgus,Female,15.0,7.811605866312227,Abdominal,107.85389635131041,4.0,DACLAM,9.0,4.62300847932774,False,
3293,Rhesus,Male,18.0,9.480539006685785,Orthopedic,109.78421435152514,4.0,BoardEligible,3.0,3.575799998429612,False,
3294,Cynomolgus,Male,19.0,6.827035997115575,Orthopedic,152.769019552586,4.0,DACLAM,10.0,3.846408102276753,False,
3295,Marmoset,Female,4.0,0.7020926690956161,Abdominal,135.86338805368513,4.0,DACLAM,19.0,3.382853895355297,True,Hemorrhage
3296,Rhesus,Female,17.0,10.65418101567692,Abdominal,115.75649404945675,3.0,DACLAM,11.0,3.268386278531463,False,
3297,Cynomolgus,Female,12.0,7.212772232067592,Abdominal,141.810651947792,4.0,DACLAM,16.0,5.0,False,
3298,Rhesus,Female,17.0,10.156056902090745,Neurosurgery,180.1700090313076,5.0,DACLAM,17.0,4.109463669899683,False,
3299,Rhesus,Male,3.0,5.006606912950888,Abdominal,126.15748354124024,3.0,DACLAM,7.0,4.555482887981465,False,
3300,Cynomolgus,Female,13.0,6.758093488568833,Orthopedic,204.95813564580268,3.0,DACLAM,8.0,3.83287747142718,False,
3301,Rhesus,Female,14.0,10.227828660860636,Abdominal,103.7656453590836,4.0,BoardEligible,3.0,3.383412683615283,False,
3302,Marmoset,Male,4.0,0.7020926690956161,Orthopedic,169.11272840727577,3.0,DACLAM,17.0,5.0,False,
3303,Cynomolgus,Female,19.0,6.760993500614871,Orthopedic,155.12372125094097,3.0,BoardEligible,4.0,2.9817734120832364,False,
3304,Rhesus,Male,12.0,7.363320359680781,Abdominal,99.36473313592752,5.0,DACLAM,17.0,3.2428893204356553,False,
3305,Rhesus,Male,16.0,10.019297933216558,Neurosurgery,199.04955295182089,5.0,DACLAM,14.0,4.597049348958535,True,Organ Failure
3306,Rhesus,Male,12.0,9.315194674866492,Orthopedic,137.58289022462796,4.0,DACLAM,16.0,4.248978567126495,False,
3307,Rhesus,Male,12.0,10.562400380353703,Abdominal,80.07437764344499,3.0,DACLAM,12.0,4.512839301036885,True,Organ Failure
3308,Rhesus,Male,22.0,8.178359528641472,Abdominal,125.42719522580657,3.0,Resident,2.0,3.286498592992044,False,
3309,Rhesus,Male,13.0,10.720514530863936,Neurosurgery,191.83673653585157,5.0,BoardEligible,4.0,2.615184351693819,False,
3310,Rhesus,Female,24.0,10.065320678828785,Cardiothoracic,162.52045692616517,5.0,DACLAM,15.0,4.275569121880175,True,Cardiac Arrest
3311,Cynomolgus,Male,3.0,3.7801687999316744,Abdominal,112.49856828909085,4.0,Resident,2.0,2.6307891955615124,False,
3312,Cynomolgus,Male,2.0,3.1639550504561784,Orthopedic,135.2311903476429,5.0,DACLAM,18.0,3.876013958548603,False,
3313,Cynomolgus,Male,11.0,7.522410072609652,Abdominal,112.916108157044,5.0,BoardEligible,6.0,3.347738774130134,False,
3314,Rhesus,Female,18.0,10.349826666013827,Abdominal,105.56430574865617,5.0,DACLAM,8.0,3.717336100267768,False,
3315,Rhesus,Male,11.0,10.256204074511881,Abdominal,117.96818135738962,3.0,DACLAM,19.0,5.0,False,
3316,Cynomolgus,Male,2.0,3.15279550364673,Abdominal,91.8192621278051,3.0,DACLAM,12.0,4.291488049795589,False,
3317,Rhesus,Female,17.0,10.3535929320707,Orthopedic,124.93903609450784,4.0,DACLAM,18.0,4.7395550973774885,False,
3318,Rhesus,Female,16.0,10.10779140949222,Orthopedic,128.548499804124,4.0,DACLAM,15.0,3.384218973418322,False,
3319,Cynomolgus,Female,7.0,5.393874290793688,Orthopedic,165.22793279453586,3.0,BoardEligible,5.0,3.2530838343703268,False,
3320,Cynomolgus,Male,8.0,7.444577678128791,Abdominal,140.19266656672016,5.0,DACLAM,7.0,3.018118958008877,False,
3321,Cynomolgus,Male,18.0,8.358746363048903,Neurosurgery,170.46030344025382,5.0,DACLAM,16.0,4.026348817256537,False,
3322,Rhesus,Female,21.0,10.208488470731341,Abdominal,115.69618927560388,4.0,Resident,3.0,1.9112448689768402,False,
3323,Cynomolgus,Male,10.0,5.542359720364883,Orthopedic,222.94374666551272,5.0,DACLAM,16.0,5.0,False,
3324,Cynomolgus,Male,8.0,5.823651625845868,Abdominal,101.42035461756765,3.0,DACLAM,18.0,4.519822814776525,False,
3325,Cynomolgus,Male,18.0,7.683565945353657,Abdominal,133.57202586013693,4.0,BoardEligible,4.0,3.955987093194083,False,
3326,Cynomolgus,Female,4.0,4.668352634960376,Cardiothoracic,160.3338926451792,4.0,DACLAM,14.0,4.122051029796985,False,
3327,Cynomolgus,Male,17.0,6.080911254787918,Cardiothoracic,198.92401296690446,5.0,BoardEligible,6.0,3.3983876467660608,False,
3328,Cynomolgus,Female,6.0,6.181094618845943,Abdominal,110.63297625210491,4.0,DACLAM,10.0,4.800869772245855,False,
3329,Rhesus,Female,11.0,8.463904628750766,Cardiothoracic,161.2511857693727,5.0,BoardEligible,5.0,3.562008697244645,False,
3330,Cynomolgus,Male,19.0,8.269146932444826,Cardiothoracic,147.84316687727122,5.0,DACLAM,11.0,4.114766573886171,False,
3331,Cynomolgus,Female,2.0,3.7125481177295594,Cardiothoracic,138.23557007639758,5.0,DACLAM,11.0,5.0,False,
3332,Cynomolgus,Female,5.0,5.7659061433956476,Orthopedic,175.91614577267816,4.0,BoardEligible,6.0,3.7290156356736155,False,
3333,Rhesus,Female,6.0,6.576167529826205,Abdominal,57.20673908608645,4.0,Resident,2.0,2.900561159076156,False,
3334,Rhesus,Male,23.0,9.1125696230264,Neurosurgery,177.4000945108734,5.0,DACLAM,19.0,5.0,True,Hemorrhage
3335,Cynomolgus,Female,12.0,7.499795338960685,Cardiothoracic,174.17422156140742,4.0,DACLAM,10.0,4.095919876581708,False,
3336,Cynomolgus,Male,10.0,7.1594256883026155,Orthopedic,134.58175651410332,5.0,Resident,3.0,1.1166393364868192,False,
3337,Marmoset,Female,6.0,0.748395633318242,Cardiothoracic,145.4377712693857,4.0,BoardEligible,5.0,3.175261275022595,True,Organ Failure
3338,Cynomolgus,Male,9.0,7.655361923930766,Orthopedic,127.02226598953048,5.0,DACLAM,9.0,3.9563024971052725,False,
3339,Cynomolgus,Male,9.0,7.349533930897428,Orthopedic,124.96792409402649,3.0,DACLAM,18.0,4.448724709508763,False,
3340,Cynomolgus,Female,6.0,5.021052306840309,Orthopedic,218.6832594306308,5.0,BoardEligible,6.0,2.8025511177799256,False,
3341,Cynomolgus,Female,13.0,7.753676521948023,Neurosurgery,173.7114363486796,5.0,DACLAM,19.0,4.798671828178501,False,
3342,Cynomolgus,Female,2.0,3.1853101491100557,Abdominal,174.90603358791478,5.0,DACLAM,9.0,4.308340564932525,False,
3343,Cynomolgus,Male,16.0,7.855011814676606,Neurosurgery,183.64184609523588,4.0,Resident,2.0,1.6305926457273947,False,
3344,Rhesus,Male,9.0,8.113881755434518,Cardiothoracic,98.84902568352487,5.0,DACLAM,11.0,5.0,False,
3345,Rhesus,Female,24.0,7.123486091133476,Neurosurgery,196.13150026086188,5.0,Resident,4.0,3.566998753333512,False,
3346,Cynomolgus,Female,19.0,7.93099434764787,Abdominal,136.21273043500724,4.0,Resident,4.0,3.5050731920736755,False,
3347,Rhesus,Female,10.0,8.883827463603188,Abdominal,149.55504039601848,4.0,Resident,4.0,1.8871375143977258,False,
3348,Rhesus,Male,10.0,8.44320600652225,Cardiothoracic,163.122039412478,4.0,BoardEligible,6.0,5.0,False,
3349,Rhesus,Male,21.0,9.554789208341278,Orthopedic,177.38598412627536,4.0,DACLAM,17.0,4.6858684189639375,False,
3350,Rhesus,Female,17.0,10.009179716164617,Abdominal,98.99493028730114,3.0,DACLAM,7.0,5.0,False,
3351,Rhesus,Female,18.0,8.350371074243322,Neurosurgery,161.4561681222343,5.0,Resident,4.0,1.4326857377609254,True,Organ Failure
3352,Rhesus,Male,24.0,12.327030937418659,Cardiothoracic,67.00362031877357,5.0,Resident,2.0,1.4577545194795214,False,
3353,Marmoset,Female,6.0,0.748395633318242,Orthopedic,162.35138926691246,5.0,DACLAM,10.0,3.7144425853539245,False,
3354,Cynomolgus,Female,7.0,5.100734334494772,Orthopedic,184.38050762488896,3.0,DACLAM,15.0,4.085163897123379,False,
3355,Rhesus,Male,11.0,8.779894487761391,Cardiothoracic,200.1109092715588,5.0,Resident,2.0,1.9524478800215614,False,
3356,Rhesus,Male,14.0,9.362036273209613,Orthopedic,171.17967347212496,4.0,DACLAM,8.0,4.873213551038603,False,
3357,Cynomolgus,Male,11.0,6.934421408639074,Neurosurgery,162.01397620822735,4.0,DACLAM,7.0,4.537041635646105,False,
3358,Rhesus,Female,18.0,8.837265495589142,Abdominal,133.7001195764698,3.0,BoardEligible,6.0,3.4456003276613325,False,
3359,Cynomolgus,Male,15.0,7.600450402931259,Neurosurgery,165.69298261415324,4.0,DACLAM,15.0,4.368643216637355,False,
3360,Cynomolgus,Male,9.0,6.319402383843778,Cardiothoracic,123.29989123174158,5.0,BoardEligible,4.0,3.353001274811847,False,
3361,Cynomolgus,Female,4.0,4.663649170043195,Abdominal,110.47358313026511,5.0,BoardEligible,6.0,4.489430413757335,False,
3362,Rhesus,Male,6.0,6.61182367455877,Orthopedic,84.86661571357908,5.0,DACLAM,16.0,4.136616484842691,False,
3363,Cynomolgus,Male,13.0,7.890111574628055,Orthopedic,118.87745417650973,4.0,BoardEligible,6.0,4.820990407403041,False,
3364,Rhesus,Male,7.0,8.149991971900393,Abdominal,131.3128475828251,3.0,DACLAM,13.0,4.560714401703085,False,
3365,Marmoset,Female,2.0,0.561037960162901,Orthopedic,184.70236871356855,4.0,BoardEligible,6.0,4.511990363785622,False,
3366,Cynomolgus,Female,13.0,7.2292838100549135,Cardiothoracic,175.28693675330314,5.0,DACLAM,18.0,5.0,True,Hemorrhage
3367,Rhesus,Male,10.0,9.369328777094776,Orthopedic,215.26636961829803,3.0,BoardEligible,6.0,3.226765672818158,False,
3368,Rhesus,Female,3.0,5.338867823366565,Abdominal,108.44488708501659,3.0,Resident,2.0,2.630096458864799,False,
3369,Rhesus,Female,8.0,8.091931245233813,Abdominal,154.61470334163292,4.0,Resident,2.0,1.810677898948796,False,
3370,Cynomolgus,Male,16.0,7.60900334934363,Neurosurgery,169.50725261935378,4.0,DACLAM,11.0,3.0936192638328937,False,
3371,Rhesus,Male,17.0,9.425096098546836,Cardiothoracic,188.99488244964803,5.0,DACLAM,18.0,4.393619111688573,False,
3372,Cynomolgus,Male,8.0,7.198494741627314,Cardiothoracic,188.82052500514234,5.0,BoardEligible,5.0,3.7430927674358956,False,
3373,Rhesus,Male,6.0,5.609429180908315,Cardiothoracic,222.6971067528848,5.0,BoardEligible,5.0,3.9091780067892943,True,Cardiac Arrest
3374,Cynomolgus,Female,5.0,5.279963594277856,Cardiothoracic,145.02940007680883,4.0,Resident,2.0,2.204642237391256,False,
3375,Cynomolgus,Female,10.0,6.985996075598454,Abdominal,126.21500515280171,5.0,DACLAM,14.0,4.4240827086344074,False,
3376,Cynomolgus,Male,17.0,6.565407527134853,Neurosurgery,180.92489942336618,5.0,DACLAM,14.0,3.73879259645048,False,
3377,Cynomolgus,Male,14.0,7.874367944830718,Cardiothoracic,176.34952351105932,4.0,DACLAM,11.0,4.390805029885137,False,
3378,Rhesus,Male,23.0,9.724793676191176,Neurosurgery,168.99187522760556,5.0,Resident,3.0,2.2223015073747177,False,
3379,Rhesus,Female,13.0,9.124692824613648,Abdominal,118.65677102657085,5.0,DACLAM,8.0,3.352399065135402,False,
3380,Cynomolgus,Male,5.0,5.201287945669547,Neurosurgery,157.19869667890126,4.0,Resident,4.0,3.1221566722979768,True,Cardiac Arrest
3381,Rhesus,Female,7.0,7.9098945019729445,Abdominal,121.56051390468845,3.0,DACLAM,9.0,4.0910743653988195,False,
3382,Rhesus,Male,20.0,10.252433945661057,Neurosurgery,157.39676645913124,4.0,DACLAM,8.0,4.312062454207559,False,
3383,Rhesus,Female,17.0,11.415658694567655,Orthopedic,190.2241232416344,4.0,Resident,4.0,1.807255822075787,False,
3384,Rhesus,Female,20.0,11.229341852997248,Abdominal,109.32182974321006,5.0,BoardEligible,5.0,5.0,False,
3385,Rhesus,Male,22.0,9.421986681042576,Neurosurgery,152.37150565739802,5.0,Resident,3.0,2.446052720934892,True,Severe Infection
3386,Cynomolgus,Male,10.0,7.744036676417308,Orthopedic,148.75943216220568,3.0,BoardEligible,4.0,3.7941620206722995,False,
3387,Rhesus,Female,15.0,7.915220277790591,Neurosurgery,168.39454280673831,4.0,Resident,4.0,4.2157592916789755,False,
3388,Cynomolgus,Male,19.0,7.514151432842862,Orthopedic,165.7314900028723,3.0,DACLAM,18.0,4.496364169581502,False,
3389,Rhesus,Female,7.0,8.149008865904815,Neurosurgery,185.50700876965627,5.0,DACLAM,17.0,5.0,False,
3390,Cynomolgus,Male,16.0,5.813041289722445,Orthopedic,121.65523370232137,5.0,BoardEligible,4.0,3.8252260097403386,False,
3391,Rhesus,Female,3.0,5.636786831899776,Cardiothoracic,160.80393258231823,5.0,BoardEligible,4.0,2.790816810052645,False,
3392,Cynomolgus,Male,16.0,5.915249445271491,Orthopedic,163.1631120530456,3.0,DACLAM,12.0,3.9286841140816593,False,
3393,Cynomolgus,Female,7.0,6.393414660986361,Orthopedic,157.91618768469016,5.0,Resident,4.0,2.4422471258640033,False,
3394,Rhesus,Female,24.0,8.306543400639978,Abdominal,107.92887980292642,5.0,DACLAM,8.0,3.572806580996724,False,
3395,Marmoset,Female,2.0,0.561037960162901,Orthopedic,150.36130456689605,4.0,DACLAM,18.0,5.0,False,
3396,Marmoset,Female,2.0,0.561037960162901,Cardiothoracic,159.8003808752091,5.0,DACLAM,9.0,1.375922031043928,False,
3397,Cynomolgus,Female,12.0,6.722707810356191,Abdominal,159.90655871156844,3.0,BoardEligible,4.0,2.6212979073375955,False,
3398,Cynomolgus,Male,9.0,6.904351205053897,Neurosurgery,176.30505664377534,5.0,BoardEligible,4.0,4.448072966902556,False,
3399,Rhesus,Female,20.0,11.572268480765507,Abdominal,87.83678081456435,5.0,DACLAM,10.0,4.066664738976006,False,
3400,Cynomolgus,Female,18.0,7.563029437766524,Cardiothoracic,165.03156088131968,4.0,DACLAM,8.0,4.272030453452539,False,
3401,Rhesus,Male,16.0,10.089905312999578,Orthopedic,170.44550404703048,4.0,DACLAM,7.0,3.8411570099746037,False,
3402,Rhesus,Female,7.0,7.279337153475577,Orthopedic,155.0112648060486,3.0,BoardEligible,4.0,3.742072653180012,True,Organ Failure
3403,Marmoset,Female,3.0,0.6459565218561838,Abdominal,146.50772059583406,5.0,BoardEligible,3.0,3.813096601121508,False,
3404,Rhesus,Female,8.0,8.882535629143053,Neurosurgery,178.4507808682454,4.0,BoardEligible,6.0,4.251519340843054,True,Hemorrhage
3405,Cynomolgus,Male,18.0,7.298821464302024,Orthopedic,64.91825380853012,5.0,DACLAM,13.0,4.4335764956315575,False,
3406,Cynomolgus,Male,19.0,7.375208798818073,Orthopedic,131.99795755297487,4.0,BoardEligible,5.0,4.096614468880599,False,
3407,Cynomolgus,Male,5.0,4.543741245729106,Abdominal,96.80895354133227,5.0,DACLAM,7.0,4.046039142215702,False,
3408,Marmoset,Male,5.0,0.7330320421572406,Cardiothoracic,128.83034498388113,5.0,BoardEligible,4.0,4.005254661802198,False,
3409,Rhesus,Female,18.0,11.23975013428722,Cardiothoracic,182.5537582729997,5.0,DACLAM,16.0,3.280981766198006,False,
3410,Rhesus,Male,24.0,10.767945302974843,Cardiothoracic,145.33608323410405,4.0,BoardEligible,5.0,3.9451470032842497,False,
3411,Rhesus,Male,23.0,10.527158123028732,Orthopedic,129.8067707171702,5.0,DACLAM,13.0,4.932668926928873,False,
3412,Rhesus,Female,14.0,10.063295898831958,Cardiothoracic,201.18827068679846,5.0,DACLAM,11.0,4.959776508019708,False,
3413,Rhesus,Male,22.0,9.487454964763597,Orthopedic,145.5953605229298,4.0,BoardEligible,3.0,3.5970822795577537,False,
3414,Rhesus,Male,20.0,9.851492864249701,Neurosurgery,153.73686694070352,5.0,BoardEligible,3.0,3.6463790295777465,False,
3415,Cynomolgus,Male,16.0,7.3974714436086515,Abdominal,104.48312797471002,3.0,DACLAM,18.0,3.8087885275794306,False,
3416,Cynomolgus,Male,3.0,3.6938927444267646,Abdominal,133.01933135134018,5.0,DACLAM,8.0,4.1211609247566425,False,
3417,Rhesus,Female,4.0,4.845023229658112,Abdominal,107.8863650359553,4.0,DACLAM,15.0,5.0,False,
3418,Cynomolgus,Female,3.0,3.7978888316344244,Orthopedic,159.40931855096468,5.0,DACLAM,18.0,4.813923577248845,False,
3419,Rhesus,Female,23.0,9.567712481583158,Abdominal,119.90900717992342,4.0,BoardEligible,6.0,4.141229715102374,False,
3420,Rhesus,Male,15.0,9.27229082984398,Orthopedic,162.7442704893373,3.0,DACLAM,12.0,4.500140020621184,False,
3421,Cynomolgus,Female,11.0,6.7871049022584415,Abdominal,101.22883456952516,3.0,DACLAM,13.0,5.0,False,
3422,Cynomolgus,Male,4.0,4.382119499652666,Orthopedic,143.69695859559212,4.0,DACLAM,19.0,3.364843846615269,False,
3423,Cynomolgus,Male,9.0,7.229573027669611,Abdominal,133.7393877163209,3.0,Resident,4.0,2.4044537539895265,False,
3424,Rhesus,Male,19.0,9.202031000958636,Abdominal,92.3260186632218,4.0,DACLAM,15.0,3.076963691681455,False,
3425,Cynomolgus,Male,8.0,6.230037200660487,Cardiothoracic,160.8395807478177,5.0,BoardEligible,3.0,2.843116803422664,False,
3426,Cynomolgus,Male,13.0,8.062177176703388,Neurosurgery,152.40807812802686,5.0,BoardEligible,4.0,2.7647059972679315,False,
3427,Cynomolgus,Male,16.0,8.764668167007665,Abdominal,127.09171159589008,5.0,DACLAM,14.0,4.616834556489237,False,
3428,Cynomolgus,Female,15.0,8.101684886285645,Orthopedic,146.57870511010452,3.0,DACLAM,14.0,5.0,False,
3429,Cynomolgus,Male,17.0,7.923626129520836,Abdominal,154.39507918417615,3.0,Resident,3.0,2.240499765302682,False,
3430,Cynomolgus,Male,15.0,7.65278931094891,Orthopedic,79.45151792767722,3.0,DACLAM,9.0,3.30251071485404,False,
3431,Cynomolgus,Male,4.0,4.949986528706036,Cardiothoracic,166.7542755952557,4.0,Resident,2.0,2.5476308691262433,False,
3432,Marmoset,Female,1.0,0.462350300050449,Orthopedic,182.02116207344352,5.0,Resident,2.0,2.505440587650054,False,
3433,Cynomolgus,Male,19.0,7.555359162277002,Cardiothoracic,181.72032880176832,4.0,BoardEligible,4.0,3.557187869685158,False,
3434,Rhesus,Female,19.0,10.028126504287671,Orthopedic,155.2522546113354,3.0,DACLAM,19.0,3.590279864617217,False,
3435,Cynomolgus,Female,7.0,6.545237001126814,Orthopedic,144.91558424585875,3.0,DACLAM,14.0,5.0,False,
3436,Rhesus,Male,18.0,9.50433746939878,Orthopedic,141.01878115117847,3.0,DACLAM,10.0,3.6934039972651513,False,
3437,Rhesus,Male,23.0,10.56168913193132,Abdominal,158.16196352317863,3.0,DACLAM,13.0,4.32067217086818,False,
